Field1,Objective,BloodID,PlateID,CqGAPDH,U_PlateID,DiffGAPDH,EffGAPDH,CqTelomere,DiffTelomere,EffTelomere,RTL,ID,Whodunnit,BirdID,LayYear,RightTarsus,LeftTarsus,BodyMass,EyeColour,Ageclass,FieldPeriodID,OccasionID,OccasionDate,BreedGroupID,TerritoryID,Status,SexEstimate,MaxOfMaxOfSeenDate
4193,9,5322,23,23.306,9_23,0.102,1.9335,18.8045,0.291,1.741,0.189534248,4193,EAF,5786,2011,25.5,,14.4,G,J,116,4190,17/06/2012,5636,-3,FLOAT,1,28/08/2012
4193,9,5322,23,23.306,9_23,0.102,1.9335,18.8045,0.291,1.741,0.189534248,4193,EAF,5786,2011,25.5,,14.4,G,J,116,4190,17/06/2012,5319,36,SEEN1,1,28/08/2012
4193,9,5322,23,23.306,9_23,0.102,1.9335,18.8045,0.291,1.741,0.189534248,4193,EAF,5786,2011,25.5,,14.4,G,J,116,4190,17/06/2012,5608,80,SEEN1,1,28/08/2012
4193,9,5322,23,23.306,9_23,0.102,1.9335,18.8045,0.291,1.741,0.189534248,4193,EAF,5786,2011,25.5,,14.4,G,J,116,4190,17/06/2012,5632,478,SEEN1,1,28/08/2012
4194,9,5641,23,23.1395,9_23,0.073,1.935,15.567,0.162,1.801,1.048322793,4194,EAF,5613,2009,24.4,,16.0,RB,A,122,4755,25/07/2013,6105,58,BrF,0,09/09/2015
4195,9,5743,23,23.1255,9_23,0.009,2.015,16.172,0.214,1.798,0.709528998,4195,EAF,5626,2010,26.4,,18.4,RB,A,122,4870,24/09/2013,6109,77,BrM,1,06/09/2015
4196,9,5776,23,23.0705,9_23,0.045,1.983,17.316,0.03,1.7665,0.358961303,4196,EAF,5517,2009,25.1,,18.5,RB,A,124,5283,12/02/2014,6510,2,ABX,0,09/09/2015
4197,9,6001,23,23.326,9_23,0.012,1.9335,16.597,0.068,1.7895,0.64816915,4197,EAF,5776,2011,25.9,,17.2,RB,A,125,9382,07/08/2014,6710,55,BrM,1,12/09/2015
4198,9,4555,24,22.9265,9_24,0.019,2.009,16.262,0.022,1.796,0.516099521,4198,EAF,5517,2009,24.5,,14.9,LB,SA,104,3411,10/07/2010,4959,2,AB,0,09/09/2015
4198,9,4555,24,22.9265,9_24,0.019,2.009,16.262,0.022,1.796,0.516099521,4198,EAF,5517,2009,24.5,,14.9,LB,SA,104,3411,10/07/2010,4964,8,SEEN1,0,09/09/2015
4199,9,4645,24,23.161,9_24,0.018,1.988,15.7825,0.171,1.8145,0.814848852,4199,EAF,5556,2010,24.8,,16.1,G,CH,104,3487,27/08/2010,4958,1,FL,1,27/08/2010
4200,9,4703,24,23.265,9_24,0.054,1.9195,17.124,0.262,1.8055,0.403728158,4200,EAF,5582,2010,26.5,,16.3,LB,SA,105,3535,04/07/2011,5147,110,BrM,1,19/01/2015
4201,9,4706,24,23.3675,9_24,0.135,1.896,16.381,0.072,1.7695,0.675367508,4201,EAF,5585,2011,27.0,,16.1,G,J,105,3526,28/06/2011,5097,24,OFL,1,29/08/2013
4201,9,4706,24,23.3675,9_24,0.135,1.896,16.381,0.072,1.7695,0.675367508,4201,EAF,5585,2011,27.0,,16.1,G,J,105,3526,28/06/2011,5098,26,SEEN1,1,29/08/2013
4202,9,4711,24,23.5555,9_24,0.053,1.9585,17.5695,0.171,1.8145,0.370213362,4202,EAF,5590,2011,27.5,,16.2,G,OFL,105,3527,28/06/2011,5087,2,ABX,1,24/08/2015
4202,9,4711,24,23.5555,9_24,0.053,1.9585,17.5695,0.171,1.8145,0.370213362,4202,EAF,5590,2011,27.5,,16.2,G,OFL,105,3527,28/06/2011,5169,168,SEEN1,1,24/08/2015
4203,9,4728,24,23.017,9_24,0.044,1.963,17.9905,0.069,1.8095,0.201159227,4203,EAF,5607,2010,23.9,,15.0,LB,SA,105,3522,01/07/2011,5098,26,ABX,0,30/09/2014
4204,9,4746,24,22.914,9_24,0.022,1.953,16.8795,0.099,1.815,0.3637641,4204,EAF,5625,2010,25.4,,15.5,LB,SA,105,3543,10/07/2011,5167,165,ABX,0,27/02/2015
4205,9,4789,24,23.3765,9_24,0.139,1.9145,16.862,0.07,1.8525,0.499698912,4205,EAF,5515,2009,25.9,,,LB,A,105,3615,01/09/2011,5114,54,SEEN1,1,11/05/2013
4205,9,4789,24,23.3765,9_24,0.139,1.9145,16.862,0.07,1.8525,0.499698912,4205,EAF,5515,2009,25.9,,,LB,A,105,3615,01/09/2011,5084,57,SEEN1,1,11/05/2013
4205,9,4789,24,23.3765,9_24,0.139,1.9145,16.862,0.07,1.8525,0.499698912,4205,EAF,5515,2009,25.9,,,LB,A,105,3615,01/09/2011,5116,60,SEEN1,1,11/05/2013
4205,9,4789,24,23.3765,9_24,0.139,1.9145,16.862,0.07,1.8525,0.499698912,4205,EAF,5515,2009,25.9,,,LB,A,105,3615,01/09/2011,5183,530,BrM,1,11/05/2013
4206,9,4793,24,23.6095,9_24,0.101,1.928,17.0795,0.415,1.816,0.515815602,4206,EAF,5540,2010,25.7,,16.8,LB,SA,105,3609,19/08/2011,5115,55,SEEN2,1,09/04/2013
4206,9,4793,24,23.6095,9_24,0.101,1.928,17.0795,0.415,1.816,0.515815602,4206,EAF,5540,2010,25.7,,16.8,LB,SA,105,3609,19/08/2011,5155,127,H,1,09/04/2013
4207,9,4820,24,23.4395,9_24,0.027,1.951,16.884,0.172,1.8285,0.513564713,4207,EAF,5620,2010,26.1,,16.3,LB,SA,105,3636,07/09/2011,5080,8,BrM,1,26/02/2015
4209,9,5165,24,23.3835,9_24,0.083,1.9265,16.7585,0.149,1.809,0.539810453,4209,EAF,5764,2011,26.3,,15.5,G,J,112,4097,26/01/2012,5717,72,ABX,1,17/02/2015
4210,9,5215,24,23.5185,9_24,0.147,1.974,15.932,0.068,1.845,0.960541828,4210,EAF,5783,2011,26.6,,15.0,G,OFL,112,4139,16/02/2012,5749,127,OFL,1,09/08/2013
4211,9,5306,24,23.3125,9_24,0.075,1.953,16.8235,0.337,1.801,0.493247192,4211,EAF,5853,2012,25.7,,17.0,G,FL,116,4347,27/09/2012,5337,77,FL,1,18/09/2015
4212,9,5389,24,23.4885,9_24,0.003,1.9095,16.657,0.264,1.7875,0.619181501,4212,EAF,5768,2011,25.5,,15.4,LB,SA,116,4342,18/09/2012,5308,71,ABX,1,18/09/2012
4213,9,5399,24,23.311,9_24,0.018,1.955,16.234,0.018,1.792,0.696551897,4213,EAF,5523,2009,25.4,,16.4,RB,A,116,4387,23/09/2012,5355,60,BrM,1,13/09/2015
4214,9,5757,24,23.041,9_24,0.006,1.9555,15.6215,0.369,1.7955,0.831687729,4214,EAF,5642,2010,24.3,,15.5,RB,A,122,4779,01/08/2013,6111,16,BrF,0,03/08/2015
4215,9,5759,24,23.0905,9_24,0.003,1.918,16.3685,0.035,1.784,0.564122908,4215,EAF,5749,2011,24.2,,17.0,RB,A,122,4794,01/08/2013,6165,33,BrF,0,18/09/2015
4216,9,6050,24,23.486,9_24,0.062,1.9285,15.9575,0.069,1.8335,0.931576644,4216,EAF,5641,2011,23.8,,15.3,RB,A,125,9442,17/09/2014,6710,55,BrF,0,12/09/2015
4217,9,6113,24,23.359,9_24,0.058,1.944,16.8705,0.017,1.7965,0.496896608,4217,EAF,5766,2011,24.7,,14.3,RB,A,125,9465,12/09/2014,6699,39,BrF,0,19/01/2015
4218,9,4556,25,22.905,9_25,0.12,2.0055,16.846,0.044,1.7855,0.383560275,4218,EAF,5518,2009,24.4,,14.0,LB,SA,104,3412,03/07/2010,4972,20,SEEN1,0,15/09/2015
4218,9,4556,25,22.905,9_25,0.12,2.0055,16.846,0.044,1.7855,0.383560275,4218,EAF,5518,2009,24.4,,14.0,LB,SA,104,3412,03/07/2010,5063,179,SEEN1,0,15/09/2015
4218,9,4556,25,22.905,9_25,0.12,2.0055,16.846,0.044,1.7855,0.383560275,4218,EAF,5518,2009,24.4,,14.0,LB,SA,104,3412,03/07/2010,5066,478,AB,0,15/09/2015
4219,9,4572,25,23.088,9_25,0.028,1.963,16.1255,0.179,1.8175,0.671306249,4219,EAF,5524,2009,24.5,,14.3,LB,SA,104,3419,14/07/2010,5004,68,SEEN1,0,17/08/2015
4220,9,4583,25,22.6735,9_25,0.039,1.9735,15.6565,0.053,1.8025,0.665067776,4220,EAF,5530,2009,24.7,,15.9,LB,SA,104,3445,27/07/2010,5064,172,ABX,0,02/09/2015
4221,9,4668,25,23.2205,9_25,0.015,1.9195,16.214,0.024,1.766,0.704886628,4221,EAF,5575,2010,24.0,,14.9,G,FL,104,3519,07/09/2010,5009,74,FL,0,12/09/2015
4222,9,4783,25,23.1195,9_25,0.087,1.985,16.3885,0.359,1.7955,0.583518637,4222,EAF,5640,2010,24.6,,14.1,LB,SA,105,3565,26/07/2011,5084,57,SEEN1,0,31/08/2015
4223,9,5027,25,23.0285,9_25,0.093,1.9315,16.045,0.222,1.793,0.683113387,4223,EAF,5751,2011,24.3,,13.9,G,J,110,4042,07/12/2011,5793,34,OFL,0,04/06/2013
4224,9,5046,25,22.7765,9_25,0.051,2.002,15.44,0.146,1.815,0.803471212,4224,EAF,5761,2011,23.8,,13.9,G,OFL,110,4080,14/12/2011,5802,69,OFL,0,19/02/2012
4227,9,5192,25,23.212,9_25,0.058,1.9505,16.0535,0.415,1.7925,0.763112385,4227,EAF,5776,2011,26.7,,17.0,LB,SA,112,4126,08/02/2012,5704,55,BrM,1,12/09/2015
4228,9,5303,25,22.904,9_25,0.014,1.974,16.076,0.272,1.788,0.606901502,4228,EAF,5850,2012,24.4,,15.3,LB,SA,116,4344,24/09/2012,5367,125,ABX,1,02/09/2015
4229,9,5323,25,23.469,9_25,0.15,1.95,16.228,0.234,1.802,0.818180518,4229,EAF,5686,2011,24.9,,13.6,LB,SA,116,4218,17/06/2012,5305,159,BrF,0,11/07/2013
4230,9,5358,25,23.186,9_25,0.046,1.956,15.4585,0.027,1.804,1.064626489,4230,EAF,5639,2011,27.4,,16.5,RB,A,116,4248,14/07/2012,5620,123,BrM,1,05/09/2015
4231,9,5472,25,23.412,9_25,0.12,1.942,16.1705,0.163,1.8025,0.815810224,4231,EAF,5678,2010,26.6,,17.0,RB,A,118,4549,06/02/2013,5921,116,BrF,0,15/02/2014
4232,9,5651,25,23.099,9_25,0.072,1.9825,16.371,0.016,1.785,0.582406812,4232,EAF,5847,2010,25.6,,16.5,RB,A,122,4767,30/07/2013,6106,71,BrM,1,11/02/2015
4233,9,5867,25,22.9895,9_25,0.003,1.983,15.969,0.072,1.8135,0.684258125,4233,EAF,6136,2014,26.2,,15.6,G,OFL,125,9260,20/06/2014,6741,20,AB,1,14/09/2015
4234,9,5902,25,23.3125,9_25,0.009,1.925,17.7295,0.369,1.7725,0.313957804,4234,EAF,5624,2011,27.1,,15.9,RB,A,125,9277,26/06/2014,6672,11,BrM,1,23/09/2015
4235,9,5977,25,23.199,9_25,0.09,1.971,15.492,0.24,1.796,1.045476749,4235,EAF,6175,2014,26.8,,15.2,G,OFL,125,9332,18/07/2014,6762,88,OFL,1,18/09/2015
4236,9,6032,25,23.476,9_25,0.318,1.84,17.0775,0.279,1.7615,0.516209275,4236,EAF,6145,2014,24.1,,14.5,G,OFL,125,9421,30/08/2014,6684,57,OFL,0,15/09/2015
4237,9,6102,25,22.9505,9_25,0.015,1.973,15.956,0.024,1.8015,0.673043659,4237,EAF,6171,2014,26.5,,16.2,G,OFL,125,9450,10/09/2014,6733,605,OFL,1,18/08/2015
4238,9,6103,25,23.3005,9_25,0.145,1.8765,16.9415,0.217,1.815,0.485582455,4238,EAF,5843,2012,24.0,,14.4,RB,A,125,9449,10/09/2014,6751,28,BrF,0,23/09/2015
4239,9,4559,26,22.86,9_26,0.09,1.884,16.229,0.132,1.769,0.481914143,4239,EAF,5521,2009,23.2,,14.2,LB,SA,104,3409,06/07/2010,4963,7,SEEN1,0,18/09/2015
4239,9,4559,26,22.86,9_26,0.09,1.884,16.229,0.132,1.769,0.481914143,4239,EAF,5521,2009,23.2,,14.2,LB,SA,104,3409,06/07/2010,4964,8,SEEN1,0,18/09/2015
4239,9,4559,26,22.86,9_26,0.09,1.884,16.229,0.132,1.769,0.481914143,4239,EAF,5521,2009,23.2,,14.2,LB,SA,104,3409,06/07/2010,4968,13,AB,0,18/09/2015
4240,9,4660,26,23.2,9_26,0.074,1.9465,15.2375,0.037,1.785,1.036345587,4240,EAF,5565,2010,24.8,,14.9,G,CH,104,3501,30/08/2010,4989,47,FL,0,30/08/2010
4241,9,4719,26,23.2405,9_26,0.093,1.8545,17.4525,0.139,1.706,0.323750611,4241,EAF,5598,2009,24.9,,15.7,RB,A,105,3535,04/07/2011,5147,110,H,0,12/08/2015
4242,9,4720,26,23.606,9_26,0.026,1.8875,17.271,0.104,1.773,0.42527354,4242,EAF,5599,2011,25.9,,17.3,G,OFL,105,3520,03/07/2011,5108,46,OFL,1,08/06/2013
4243,9,4773,26,23.0605,9_26,0.173,1.8885,15.5375,0.045,1.744,0.803506377,4243,EAF,5630,2011,23.4,,14.3,G,OFL,105,3578,30/07/2011,5184,69,OFL,0,15/09/2015
4244,9,4782,26,23.23,9_26,0.134,1.9465,16.715,0.036,1.775,0.450665952,4244,EAF,5639,2011,26.7,,16.7,G,J,105,3570,15/08/2011,5151,118,OFL,1,05/09/2015
4245,9,4877,26,23.367,9_26,0.05,1.919,16.985,0.006,1.8045,0.420053229,4245,EAF,5626,2010,25.6,,17.9,LB,SA,105,3660,13/09/2011,5127,77,BrM,1,06/09/2015
4246,9,4892,26,23.491,9_26,0.202,1.9305,16.4165,0.167,1.7745,0.638658837,4246,EAF,5681,2011,,,14.0,G,FL,105,3668,16/09/2011,5147,110,FL,0,16/09/2011
4247,9,5193,26,23.2185,9_26,0.227,1.9415,16.707,0.286,1.8055,0.445553482,4247,EAF,5777,2011,24.2,,12.0,G,FL,112,4126,08/02/2012,5765,168,FL,0,06/02/2013
4248,9,5211,26,23.698,9_26,0.002,1.887,17.112,0.388,1.8145,0.482596329,4248,EAF,5595,2011,26.3,,15.0,LB,SA,112,4133,13/02/2012,5779,477,H,1,12/09/2015
4249,9,5284,26,23.688,9_26,0.044,1.9395,16.2925,0.027,1.7955,0.778163396,4249,EAF,5525,2009,24.3,,13.8,RB,A,116,4231,08/06/2012,5321,47,H,0,21/08/2014
4250,9,5382,26,25.1915,9_26,0.203,1.926,19.005,0.022,1.81,0.41700466,4250,EAF,5657,2011,23.5,,16.2,LB,SA,116,4381,16/09/2012,5636,-3,FLOAT,0,15/09/2015
4250,9,5382,26,25.1915,9_26,0.203,1.926,19.005,0.022,1.81,0.41700466,4250,EAF,5657,2011,23.5,,16.2,LB,SA,116,4381,16/09/2012,5316,83,ABX,0,15/09/2015
4250,9,5382,26,25.1915,9_26,0.203,1.926,19.005,0.022,1.81,0.41700466,4250,EAF,5657,2011,23.5,,16.2,LB,SA,116,4381,16/09/2012,5611,86,SEEN1,0,15/09/2015
4250,9,5382,26,25.1915,9_26,0.203,1.926,19.005,0.022,1.81,0.41700466,4250,EAF,5657,2011,23.5,,16.2,LB,SA,116,4381,16/09/2012,5352,178,SEEN1,0,15/09/2015
4251,9,5384,26,23.1535,9_26,0.009,1.98,15.8845,0.347,1.8235,0.685127125,4251,EAF,5644,2011,23.8,,14.5,LB,SA,116,4382,17/09/2012,5343,128,H,0,05/09/2015
4252,9,5466,26,23.436,9_26,0.168,1.8915,15.2575,0.163,1.805,1.226752293,4252,EAF,5833,2011,25.4,,15.0,RB,A,118,4543,03/02/2013,5655,27,ABX,0,08/09/2015
4253,9,5585,26,23.406,9_26,0.124,1.9395,16.6895,0.349,1.776,0.514947688,4253,EAF,5604,2010,24.1,,14.0,RB,A,122,4692,22/06/2013,6164,13,ABX,0,21/07/2014
4254,9,5700,26,25.151,9_26,0.128,1.904,21.5885,0.109,1.732,0.110012832,4254,EAF,5612,2010,25.6,,15.1,RB,A,122,4848,08/09/2013,6135,479,BrM,1,05/09/2015
4255,9,5768,26,23.2515,9_26,0.003,1.936,15.937,0.296,1.8025,0.718903074,4255,EAF,5643,2010,26.1,,17.2,RB,A,124,5274,07/02/2014,6435,127,BrM,1,04/09/2015
4256,9,5901,26,23.162,9_26,0.006,1.9295,16.6905,0.569,1.7665,0.440897145,4256,EAF,5769,2011,24.1,,15.5,RB,A,125,9276,26/06/2014,6738,36,BrF,0,19/01/2015
4257,9,5906,26,23.353,9_26,0.008,1.9595,16.3785,0.291,1.806,0.588422141,4257,EAF,5575,2010,23.9,,14.6,RB,A,125,9279,27/06/2014,6701,75,BrF,0,12/09/2015
4258,9,5965,26,23.125,9_26,0.044,1.9655,15.6825,0.041,1.811,0.760733681,4258,EAF,6176,2013,26.4,,14.7,G,OFL,125,9318,13/07/2014,6679,127,AB,1,26/01/2015
4259,9,5980,26,23.3255,9_26,0.065,1.951,15.935,0.05,1.8165,0.753457398,4259,EAF,5528,2009,23.7,,16.1,RB,A,125,9341,23/07/2014,6675,135,BrM,1,19/02/2015
4260,9,4542,27,24.3785,9_27,0.009,1.9185,18.228,0.622,1.792,0.454527121,4260,EAF,5497,2009,26.0,,14.2,LB,OFL,103,3360,24/02/2010,5549,98,ABX,1,14/12/2011
4261,9,4639,27,23.0615,9_27,0.001,1.9905,16.367,0.3,1.793,0.556279354,4261,EAF,5550,2010,26.8,,17.0,G,CH,104,3491,23/08/2010,4990,48,FL,1,21/05/2013
4262,9,4722,27,22.594,9_27,0.018,1.938,16.366,0.156,1.7655,0.417339249,4262,EAF,5601,2011,25.5,,15.6,G,J,105,3521,03/07/2011,5109,47,OFL,1,26/07/2012
4263,9,4723,27,23.834,9_27,0.622,1.864,17.521,0.046,1.744,0.498224671,4263,EAF,5602,2010,26.2,,15.5,LB,SA,105,3536,29/06/2011,5128,79,BrM,1,30/08/2015
4264,9,4745,27,23.224,9_27,0.058,1.9305,15.7005,0.059,1.8165,0.938778739,4264,EAF,5624,2011,26.7,,14.3,G,J,105,3558,20/07/2011,5181,481,OFL,1,23/09/2015
4265,9,4747,27,23.1285,9_27,0.027,1.9485,16.664,0.03,1.803,0.494979698,4265,EAF,5626,2010,26.0,,16.9,LB,SA,105,3558,20/07/2011,5127,77,BrM,1,06/09/2015
4266,9,4771,27,23.024,9_27,0.066,1.994,15.6235,0.021,1.827,0.844425214,4266,EAF,5628,2011,26.0,,17.6,G,CH,105,3573,02/08/2011,5115,55,FL,1,04/06/2013
4267,9,4802,27,23.2915,9_27,0.009,1.9445,16.2205,0.019,1.793,0.717567659,4267,EAF,5646,2011,25.6,,15.8,G,CH,105,3593,19/08/2011,5155,127,FL,1,19/08/2011
4268,9,4868,27,23.172,9_27,0.14,1.9435,15.675,0.124,1.8135,0.916799875,4268,EAF,5678,2010,23.9,,15.3,LB,SA,105,3660,13/09/2011,5127,77,ABX,0,15/02/2014
4268,9,4868,27,23.172,9_27,0.14,1.9435,15.675,0.124,1.8135,0.916799875,4268,EAF,5678,2010,23.9,,15.3,LB,SA,105,3660,13/09/2011,5161,138,SEEN1,0,15/02/2014
4269,9,5042,27,23.575,9_27,0.01,1.9205,16.346,0.314,1.7865,0.807479502,4269,EAF,5757,2011,26.1,,16.1,G,OFL,110,4079,13/12/2011,5799,530,OFL,1,24/02/2012
4270,9,5169,27,23.1825,9_27,0.023,1.9365,15.4805,0.023,1.7915,1.029903576,4270,EAF,5767,2011,27.0,,16.0,G,FL,112,4101,28/01/2012,5777,480,FL,1,04/02/2012
4271,9,5170,27,25.5225,9_27,0.075,1.8995,20.3125,0.083,1.8055,0.270419258,4271,EAF,5768,2011,26.2,,14.5,G,J,112,4100,28/01/2012,5716,71,U,1,18/09/2012
4272,9,5222,27,23.0775,9_27,0.047,1.9985,16.9425,0.453,1.8145,0.397186057,4272,EAF,5621,2010,24.1,,14.5,RB,A,112,4146,23/02/2012,5678,13,BrF,0,18/09/2015
4273,9,5396,27,23.1135,9_27,0.003,1.9875,15.6095,0.007,1.835,0.909968564,4273,EAF,5780,2011,25.5,,15.1,LB,SA,116,4386,22/09/2012,5298,27,ABX,1,17/01/2015
4274,9,5474,27,22.9765,9_27,0.065,1.993,14.9925,0.141,1.848,1.212041371,4274,EAF,5608,2010,24.8,,15.5,RB,A,118,4548,06/02/2013,5910,95,BrF,0,01/03/2014
4275,9,5646,27,23.192,9_27,0.058,1.9765,15.9935,0.337,1.807,0.760927351,4275,EAF,5750,2011,24.4,,15.0,RB,A,122,4762,28/07/2013,6124,30,BrF,0,23/09/2015
4276,9,5712,27,23.4115,9_27,0.023,1.9305,17.0795,0.043,1.829,0.463389134,4276,EAF,5837,2011,26.6,,16.7,RB,A,122,4861,15/09/2013,6104,8,BrM,1,14/09/2015
4277,9,5891,27,22.931,9_27,0.046,1.993,16.5765,0.037,1.8075,0.448023768,4277,EAF,6147,2014,25.4,,14.4,G,OFL,125,9274,25/06/2014,6671,477,H,0,12/02/2015
4278,9,6073,27,22.802,9_27,0.15,1.9675,16.3205,0.025,1.787,0.48361826,4278,EAF,6149,2014,25.1,,15.7,G,OFL,125,9453,20/09/2014,6696,26,OFL,1,27/02/2015
4279,9,6077,27,23.13,9_27,0.09,1.918,15.3275,0.075,1.822,1.109858161,4279,EAF,6175,2014,26.8,,15.9,G,OFL,125,9454,24/09/2014,6762,88,OFL,1,18/09/2015
4280,9,6106,27,23.28,9_27,0,1.953,16.932,0.074,1.7975,0.468170235,4280,EAF,5597,2010,24.5,,15.1,RB,A,125,9460,13/09/2014,6736,79,BrF,0,06/09/2015
4281,9,4547,28,22.9535,9_28,0.031,1.9945,16.431,0.234,1.797,0.816350209,4281,EAF,5509,2010,26.8,,15.8,G,OFL,104,3406,12/07/2010,5002,63,OFL,1,01/07/2013
4282,9,4620,28,23.283,9_28,0.046,1.871,17.488,0.1,1.7835,0.57573231,4282,EAF,5075,2006,24.5,,15.8,LB,A,104,3483,25/08/2010,5050,157,BrF,0,18/08/2015
4283,9,4635,28,23.4435,9_28,0.027,1.909,16.357,0.124,1.815,1.231698896,4283,EAF,5546,2010,22.8,,14.2,G,CH,104,3482,10/08/2010,5069,477,FL,0,30/08/2010
4284,9,5637,28,23.037,9_28,0.038,1.9505,16.8065,0.485,1.815,0.710759807,4284,EAF,6022,2011,23.7,,,RB,A,122,4754,24/07/2013,6189,126,BrF,0,28/08/2015
4285,9,5767,28,23.106,9_28,0,1.9565,17.0135,0.379,1.8095,0.655822754,4285,EAF,5904,2012,24.6,,16.1,RB,A,124,5265,02/02/2014,6537,129,BrM,1,21/09/2015
4286,9,5770,28,23.139,9_28,0.008,1.994,17.1605,0.307,1.808,0.605427011,4286,EAF,6026,2012,27.2,,17.5,RB,A,124,5276,08/02/2014,6530,82,ABX,1,02/09/2015
4287,9,5864,28,23.286,9_28,0.212,1.866,17.181,0.606,1.825,0.690822895,4287,EAF,6009,2013,24.5,,14.2,LB,SA,124,5259,30/01/2014,6532,86,BrF,0,13/09/2015
4288,9,5875,28,23.5035,9_28,0.031,1.956,18.587,0.494,1.7945,0.340681037,4288,EAF,6139,2014,23.6,,12.3,G,OFL,125,9263,23/06/2014,6699,39,H,0,12/09/2015
4289,9,5876,28,23.3185,9_28,0.019,1.9515,17.561,0.486,1.783,0.550212037,4289,EAF,6140,2014,27.1,,15.6,G,OFL,125,9263,23/06/2014,6730,112,H,1,27/02/2015
4290,9,5897,28,23.248,9_28,0.026,1.9385,16.801,0.382,1.7775,0.817186737,4290,EAF,6149,2014,25.1,,14.3,G,OFL,125,9276,26/06/2014,6696,26,OFL,1,27/02/2015
4291,9,5928,28,23.23,9_28,0.226,1.936,17.419,0.056,1.812,0.564340644,4291,EAF,6033,2012,26.2,,15.2,RB,A,125,9290,02/07/2014,6758,68,BrM,1,09/02/2015
4292,9,5931,28,22.9985,9_28,0.035,2.0075,17.248,0.372,1.7245,0.519027203,4292,EAF,6163,2013,27.5,,15.6,LB,SA,125,9292,03/07/2014,6792,618,BrM,1,14/09/2015
4293,9,5973,28,23.1395,9_28,0.023,1.9505,17.192,0.06,1.786,0.60454418,4293,EAF,6181,2012,25.2,,14.4,RB,A,125,9328,18/07/2014,6705,95,BrF,0,07/09/2015
4294,9,5981,28,23.1125,9_28,0.045,1.9895,17.2905,0.073,1.7685,0.55220034,4294,EAF,6183,2014,26.5,,14.8,G,OFL,125,9341,23/07/2014,6727,137,SEEN1,1,22/01/2015
4295,9,5991,28,22.949,9_28,0.112,1.962,15.7385,0.263,1.8155,1.259978778,4295,EAF,6188,2014,24.9,,15.5,G,OFL,125,9360,31/07/2014,6755,126,OFL,0,08/09/2015
4296,9,6017,28,22.855,9_28,0.154,1.915,15.5965,0.093,1.8,1.302562,4296,EAF,6202,2014,22.9,,15.8,G,CH,125,9410,22/08/2014,6712,58,FL,1,09/09/2015
4297,9,6091,28,23.1,9_28,0.048,1.9865,16.1665,0.107,1.8185,1.071613263,4297,EAF,5559,2009,26.7,,15.9,RB,A,125,9455,22/09/2014,6763,111,BrM,1,18/09/2015
4298,9,6104,28,23.057,9_28,0.058,2.0125,17.0165,0.175,1.8145,0.618552827,4298,EAF,6177,2014,25.0,,14.4,G,OFL,125,9451,11/09/2014,6687,480,H,0,17/02/2015
4299,9,6109,28,23.0255,9_28,0.049,1.945,16.454,0.002,1.8005,0.867063212,4299,EAF,6157,2013,26.5,,16.4,LB,SA,125,9460,13/09/2014,6756,80,BrM,1,07/09/2015
4300,9,6114,28,23.093,9_28,0.034,2.011,16.8175,0.139,1.811,0.71405217,4300,EAF,6152,2014,25.3,,15.9,G,OFL,125,9465,12/09/2014,6700,77,H,1,03/07/2015
4301,9,4748,29,23.123,9_29,0.034,1.96,16.3025,0.129,1.8055,0.720383558,4301,EAF,5627,2011,26.8,,16.5,G,OFL,105,3558,20/07/2011,5105,40,ABX,1,01/12/2011
4302,9,4751,29,23.04,9_29,0.008,1.9045,15.8235,0.409,1.82,0.919437427,4302,EAF,4958,2006,25.5,,16.4,RB,A,105,3558,20/07/2011,5127,77,BrF,0,15/09/2015
4303,9,4870,29,22.956,9_29,0.018,1.9865,15.868,0.332,1.8285,0.829434727,4303,EAF,3462,2005,24.5,,15.8,RB,A,105,3662,14/09/2011,5105,40,BrF,0,09/09/2015
4304,9,5482,29,23.7795,9_29,0.077,1.9805,17.72,0.01,1.783,0.495620086,4304,EAF,5766,2011,25.8,,15.5,RB,A,118,4562,14/02/2013,5662,39,SEEN2,0,19/01/2015
4305,9,5593,29,23.047,9_29,0.072,1.9635,16.2255,0.041,1.7965,0.715810299,4305,EAF,6009,2013,24.0,,16.0,G,OFL,122,4699,26/06/2013,6109,77,H,0,13/09/2015
4306,9,5653,29,23.1125,9_29,0.143,1.923,16.055,0.68,1.818,0.835250542,4306,EAF,5769,2011,25.3,,16.0,RB,A,122,4769,03/08/2013,6166,36,ABX,0,19/01/2015
4307,9,5734,29,23.0885,9_29,0.015,1.9785,15.4535,0.409,1.81,1.159782053,4307,EAF,6033,2012,26.5,,16.0,LB,SA,122,4876,23/09/2013,6137,60,ABX,1,09/02/2015
4308,9,5785,29,23.1935,9_29,0.031,1.9445,14.8215,0.105,1.8255,1.844648642,4308,EAF,6069,2013,25.8,,14.8,LB,SA,124,5307,25/02/2014,6533,101,SEEN1,1,28/06/2014
4309,9,5880,29,23.0665,9_29,0.181,1.9405,15.54,0.06,1.8065,1.093548096,4309,EAF,6144,2014,27.1,,16.1,G,OFL,125,9267,21/06/2014,6773,-3,FLOAT,1,14/07/2015
4309,9,5880,29,23.0665,9_29,0.181,1.9405,15.54,0.06,1.8065,1.093548096,4309,EAF,6144,2014,27.1,,16.1,G,OFL,125,9267,21/06/2014,6757,45,SEEN1,1,14/07/2015
